name,address,zipCode,biz_id,rating,review_count
Fuzhou House,2202  South St BLDG,19146,fuzhou-house-philadelphia,3.0,39
Gaeta's Italian Bakery,7616  Castor Ave,19152,gaetas-italian-bakery-philadelphia,5.0,20
Gail's Caribbean Restaurant,5555 N 5th St,19120,gails-caribbean-and-american-cuisine-philadelphia-2,4.5,3
Gallo's Seafood,8101  Roosevelt Blvd,19152,gallos-seafood-philadelphia,3.0,87
Garage,1231 E Passyunk Ave,19147,garage-philadelphia,4.0,131
Garage North,100 E Girard Ave,19125,garage-north-philadelphia,2.5,15
Garden Pizza & Restaurant,1902 W Girard Ave,19130,gardens-pizza-philadelphia,3.0,17
Gearo's,1913  Welsh Rd,19115,gearos-philadelphia,3.5,52
Genie Hookah Cafe,708 N 02nd St,19123,genie-hookah-cafe-philadelphia,4.5,5
Gennaro's Pizza,1315  Bainbridge Ave,19147,gennaros-pizza-philadelphia-2,3.5,39
Gennaros Famous Pizza,210 W Chelten Ave,19144,gennaros-famous-pizza-philadelphia,2.5,11
George's Burgers,7352  Frankford Ave,19136,georges-burgers-steaks-and-shakes-philadelphia,3.0,29
George's Luncheonette,6000  Tabor Rd,19111,georges-lunchette-philadelphia,4.0,7
George's Original Pizza Shop,1363 E Lycoming St,19124,georges-original-pizza-shop-philadelphia,3.0,3
George's Pizza,201 W Girard Ave,19123,georges-pizza-philadelphia,3.0,27
George's Place,201 W Clarkson Ave,19120,georges-pizza-philadelphia,3.0,27
George's Sandwich Shop,900 S 09th St,19147,georges-sandwich-shop-philadelphia,4.0,59
George's Wings,3818  Morrell Ave,19114,georges-wings-philadelphia,3.5,30
Germantown Cricket Club,411 W Manheim St,19144,germantown-cricket-club-philadelphia,3.5,4
Germantown Fast Food Pizza,1517 N 04th St,19122,germantown-pizza-philadelphia,3.5,13
Gianfranco Pizza Rustica,6 N 03rd St,19106,gianfranco-pizza-rustica-philadelphia,4.0,170
Gigi and Rene Carribean Soul  Food,5943  Haverford Ave,19151,gigi-and-big-r-philadelphia-2,4.0,5
Gigi Italian Bistro,4357  Main St,19127,gigi-italian-bistro-philadelphia,4.5,18
Gino's Italian Bakery,7142  Frankford Ave,19135,ginos-bakery-philadelphia,5.0,4
Gino's Pizza Cafe,7326  Frankford Ave,19136,ginos-pizza-philadelphia,4.5,32
Giorgio on Pine,1328  Pine St,19107,giorgio-on-pine-philadelphia,4.0,603
Giovani's Bar & Grill,1533  Chestnut St,19102,giovanis-bar-and-grill-philadelphia,4.5,62
Giovanni's Pizza,5604  Greene St,19144,giovannis-pizzeria-philadelphia,3.0,14
Girard Brasserie,300 E Girard Ave,19125,girard-philadelphia-3,4.5,150
Giwa Restaurant,1608  Sansom St,19103,giwa-philadelphia,4.0,287
Gleaner's Cafe,917 S 09th St,19147,gleaners-cafe-philadelphia,4.5,120
Go Popcorn,112 S 12th St,19107,go-popcorn-philadelphia,4.0,73
Goat Hollow,300 W Mount Pleasant Ave,19119,goat-hollow-philadelphia,3.0,153
Gojjo,4540  Baltimore Ave,19143,gojjo-bar-and-restaurant-philadelphia,3.5,80
Giwa Restaurant,1608  Sansom St,19103,giwa-philadelphia,4.0,287
Gleaner's Cafe,917 S 09th St,19147,gleaners-cafe-philadelphia,4.5,120
Go Popcorn,112 S 12th St,19107,go-popcorn-philadelphia,4.0,73
Goat Hollow,300 W Mount Pleasant Ave,19119,goat-hollow-philadelphia,3.0,153
Gojjo,4540  Baltimore Ave,19143,gojjo-bar-and-restaurant-philadelphia,3.5,80
Golden China Wok,3447  Germantown Ave,19140,golden-china-wok-restaurant-philadelphia,4.0,4
Golden Chopsticks,1800  Spring Garden St,19130,golden-chopstick-chinese-restaurant-philadelphia,3.0,74
Golden Crust Pizza,7155  Germantown Ave,19119,golden-crust-pizza-philadelphia,2.5,33
Golden Crust Pizza III,3732  Midvale Ave,19129,golden-crust-pizza-iii-philadelphia,3.0,42
Golden Cuisine,679 N Broad St,19123,golden-cuisine-philadelphia,3.5,30
Golden Donuts,901 S 09th St,19147,golden-donut-philadelphia,3.5,22
Golden Garden,2520  Kensington Ave,19125,golden-garden-philadelphia-3,4.0,2
Golden Lake 1 Restaurant,2206  Market St,19103,golden-lake-philadelphia,3.0,39
Good Day  Deli,37 S 20th St,19103,good-day-deli-philadelphia,3.5,20
Good Dog,224 S 15th St,19102,good-dog-bar-philadelphia,4.0,998
Good Flavor Inc,2439 S 12th St,19148,good-flavor-philadelphia,2.5,19
Good Karma Cafe,928  Pine St,19107,good-karma-cafe-philadelphia-2,4.0,180
Good Morning Breakfast,1408  Point Breeze Ave,19146,good-morning-breakfast-restaurant-philadelphia,3.5,3
Good Spoon,1400 N Front St,19122,good-spoon-soupery-philadelphia,4.5,56
Goody's Inc.,6237  Frankford Ave,19135,goodys-philly-style-pizza-and-grill-philadelphia,3.0,9
Gooey Looie's,231  McClellan St,19148,gooey-looies-philadelphia,4.5,160
Govinda's,1408  South St,19146,govindas-vegetarian-philadelphia,4.0,373
Grace and Pat's,1533 S 11th St,19147,grace-and-pats-philadelphia,3.0,18
Grace Tavern,2229  Grays Ferry Ave,19146,grace-tavern-philadelphia,3.5,291
Gran Caffe L' Aquila,1716  Chestnut St,19103,gran-caffe-l-aquila-philadelphia,4.5,375
Great Wall Restaurant,1441 S 7th St,19147,great-wall-chinese-restaurant-philadelphia-2,4.0,10
Great Wall Seafood Market,102 N 10th St,19107,great-wall-seafood-and-grocery-philadelphia,4.0,2
Great Wraps,1625  Chestnut St,19103,great-wraps-philadelphia-2,3.0,15
Greek Lady Restaurant,222 S 40th St,19104,greek-lady-philadelphia,3.5,316
Green Basil Restaurant,240  South St,19147,green-basil-restaurant-philadelphia,4.0,26
Green Garden,237 S 10th St,19107,green-garden-philadelphia-2,3.0,54
Green House Food Market,1324  Chestnut St,19107,greenhouse-cafe-philadelphia,3.5,14
Green Line  Cafe,28 S 40th St,19104,green-line-cafe-40th-street-philadelphia-2,3.5,24
Green Line Cafe,3649  Lancaster Ave   A,19104,green-line-cafe-powelton-village-philadelphia,4.0,51
Green Olives Coffee Restaurant,1941 E Passyunk Ave,19148,green-olives-cafe-philadelphia,3.5,57
Green Room,1940  Green St,19130,green-room-philadelphia,3.5,38
Green Soul,8229  Germantown Ave,19118,green-soul-philadelphia-3,4.0,70
Green Street  Coffee Co.,1101  spruce St,19107,greenstreet-coffee-co-philadelphia,4.5,114
Greenland Tea House,210 N 09th St,19107,greenland-tea-house-philadelphia,4.5,52
Greenleaf Restaurant,7522  Haverford Ave,19151,green-leaf-restaurant-philadelphia,3.0,15
Greenman's Delicatessen,2900  Robbins Ave,19149,greenmans-deli-philadelphia-2,3.0,13
Greensgrow Farm,2501 E Cumberland St,19125,greensgrow-farms-philadelphia,4.5,74
Greg's Kitchen,4460  Main St,19127,gregs-kitchen-philadelphia,4.5,178
Greyhound Lines,1001  Filbert St,19107,greyhound-bus-lines-philadelphia,2.0,127
Grindcore House,1515 S 4th St,19147,grindcore-house-philadelphia,4.5,246
Growlers Pub,736 S 8th St,19147,growlers-philadelphia,4.0,131
Grumpy's Tavern,1525 S 09th St,19147,grumpys-tavern-philadelphia,3.5,25
Gryphon Cafe,100 W Oxford St,19122,gryphon-cafe-philadelphia,4.0,10
Guacamole Mexgrill,4612  Woodland Ave,19143,guacamole-mex-grill-philadelphia,4.0,109
Guava & Java (Terminal B),8500  Essington Ave,19153,guava-and-java-philadelphia,2.5,26
Gusto Pizzeria,240 S 22nd St,19103,gusto-pizzeria-philadelphia,4.0,132
Haegele's Bakery,4164  Barnett St,19135,haegeles-bakery-philadelphia,5.0,23
Hai Street Kitchen,1625  Chestnut St,19103,hai-street-kitchen-and-co-philadelphia-7,4.0,8
Hai Street Kitchen,32 S 18th St,19103,hai-street-kitchen-and-co-philadelphia,3.5,394
Hai Street Kitchen & Co,125 S 40th St,19104,hai-street-kitchen-and-co-philadelphia-5,3.5,84
Half Time Good Time,120  Diamond St,19122,half-time-good-time-philadelphia,4.5,4
Hamifgash Restaurant,811  Sansom St,19107,hamifgash-glatt-kosher-grill-philadelphia,3.5,78
Hamilton Restaurant,4008  Market St,19104,hamilton-restaurant-philadelphia,4.0,9
Han Dynasty,123  Chestnut St,19106,han-dynasty-philadelphia,4.0,1090
Han Dynasty,3711  Market St,19104,han-dynasty-philadelphia-3,4.0,501
Han Dynasty of Manayunk,4356  Main St,19127,han-dynasty-philadelphia-2,3.5,281
Happily Ever After,230  Market St,19106,happily-ever-after-philadelphia-3,4.5,238
Happy Bread Cafe,5701  Germantown Ave,19144,happy-bread-cafe-philadelphia,4.0,14
Happy Garden,2531 W Girard Ave,19130,happy-garden-philadelphia-5,5.0,1
Happy Garden Restaurant,9916  Roosevelt Blvd,19115,happy-garden-philadelphia-3,3.5,6
Happy Joy Restaurant,1328 W Girard Ave,19123,happy-joy-family-restaurant-philadelphia,4.5,12
Happy Noodle Bar,927  Race St,19107,happy-noodle-bar-philadelphia,4.0,43
Happy Panda,9969  Bustleton Ave,19115,happy-panda-philadelphia,3.5,9
Happy Rooster,118 S 16th St,19102,the-happy-rooster-philadelphia,3.5,187
Harbor Seafood Garden,5675  Rising Sun Ave,19120,harbor-seafood-garden-philadelphia,3.5,35
Hard Rock Cafe,1113  Market St   1,19107,hard-rock-cafe-philadelphia-5,2.5,194
Harry's Natural Food,1805  Cottman Ave,19111,harrys-natural-food-store-philadelphia,3.5,6
Haru Hibachi and Sushi,9910  Frankford Ave,19114,haru-habachi-sushi-philadelphia,4.5,22
Haverford Grill & Soul,6548  Haverford Ave,19151,haverford-grill-and-soul-philadelphia,3.5,20
Helium Comedy Club,2031  Sansom St,19103,helium-comedy-club-philadelphia,3.5,246
Helm Byob,1303 N 05th St,19122,helm-philadelphia,4.5,124
Heng Fa Food Market,130 N 10th St,19107,heng-fa-food-market-philadelphia,4.5,12
Heng Seng Restaurant,2217 S 07th St,19148,heng-seng-restaurant-philadelphia,4.5,11
Heritage,914 N 02nd St,19107,heritage-philadelphia,4.0,145
Hibachi,325 N Delaware Ave   #,19106,hibachi-japanese-steak-house-philadelphia,3.0,99
Hibachi 2 Go,1414  Snyder St,19145,hibachi-2-go-philadelphia,3.5,76
Hibachi Grill & Supreme Buffet,2051  Cottman Ave,19152,hibachi-grill-and-supreme-buffet-philadelphia-2,2.5,54
Hibachi Grill and Supreme Buffet,3000  Island Ave,19153,hibachi-grill-and-supreme-buffet-philadelphia-6,2.0,11
Hibiscus Cafe,4907  Catherine St,19144,hibiscus-cafe-philadelphia,4.5,61
Hickory Lane American Bistro,2025  Fairmount Ave,19130,hickory-lane-american-bistro-philadelphia,3.5,206
High Point Cafe,602 W Carpenter Ln   b,19119,high-point-cafe-philadelphia,4.0,87
High Point Cafe,7210  Creshiem Rd,19119,high-point-cafe-philadelphia-2,4.5,32
Higher  Grounds,631 N 03rd St,19123,higher-grounds-philadelphia,4.0,117
Hikaru,607 S 02nd St,19147,hikaru-restaurant-philadelphia-2,3.5,59
Hilton Garden Inn - 10th St Grill,1100  Arch St   098,19107,hilton-garden-inn-philadelphia-2,3.0,148
Hilton Phila City Ave,4200  City Ave,19131,hilton-philadelphia-city-avenue-philadelphia,2.5,75
Hinge Cafe,2652 E Somerset St,19134,hinge-cafe-philadelphia-2,4.5,188
HipCityVeg,127 S 18th St,19103,hipcityveg-philadelphia,4.0,808
Hiro Ramen,1102  Chestnut St,19107,hiro-ramen-house-philadelphia,3.5,215
Ho Le Chan,2344 E Clearfield St,19134,ho-le-chan-philadelphia,3.5,19
Ho Sai Gai,1000  Race St,19107,ho-sai-gai-restaurant-philadelphia-3,4.0,114
Hoagies Plus,752 E Tioga St,19134,hoagies-plus-philadelphia,4.0,9
Hokka Hokka Japanese Restaurant,7830  Germantown Ave,19118,hokka-hokka-japanese-restaurant-philadelphia,3.5,81
Holiday Express Pizza,7415  Stenton Ave,19150,holiday-pizza-philadelphia,3.5,4
Holiday Inn Restaurant,900  Packer Ave,19148,holiday-inn-philadelphia-stadium-philadelphia-3,2.5,70
Home 2 Suites Philadelphia,1200  Arch St,19107,home2-suites-by-hilton-philadelphia,3.5,72
Homemade Goodies By Roz,510 S 05th St,19107,homemade-goodies-by-roz-philadelphia,4.0,31
Honest Tom's Taco Shop,261 S 44th St,19104,honest-toms-taco-shop-philadelphia,4.0,379
Honey's Sit-N- Eat,800 N 04th St,19123,honeys-sit-n-eat-philadelphia,4.0,1128
Honeygrow,110 S 16th St,19102,honeygrow-philadelphia,3.5,395
Honeygrow,1601 N Broad St   Entrance on Cecil B. Moore Ave.,19122,honeygrow-philadelphia-4,3.5,4
Hong Kong Chinese Restaurant,12333  Academy Rd,19154,hong-kong-chinese-restaurant-philadelphia,3.5,7
Hong Phat,5520  Whitaker Ave  J2-J3,19124,hong-phat-philadelphia-2,2.5,4
Hop Angel Brauhaus,7980  Oxford Ave,19111,hop-angel-brauhaus-philadelphia-2,3.5,108
Hoshi's Oriental Tastes,126 S 11th St,19107,hoshis-philadelphia,3.5,13
Hostaria Da Elio,615 S 03rd St,19147,hosteria-da-elio-philadelphia,3.5,61
Hot Diggity,630  South St,19147,hot-diggity-philadelphia,4.5,196
House of Thai Cuisine,3520  Cottman Ave,19149,house-of-thai-cuisine-philadelphia,4.5,140
Hubbub Coffee,3736  Spruce St,19104,hubbub-coffee-philadelphia-4,3.5,52
Hummingbird Restaurant,1530  Wadsworth Ave,19150,hummingbird-diner-philadelphia,4.0,11
Hummus,3931  Walnut St,19104,hummus-grill-philadelphia,3.5,265
Hunan Star,7203  Frankford Ave,19135,hunan-star-philadelphia,3.5,15
Hung Hing Restaurant,348 W Queen Ln,19144,hung-hing-philadelphia,4.5,2
Hung Vuong Food Market,1122  Washington Ave   Supermarket,19147,hung-vuong-super-market-philadelphia,4.0,72
Hungry Bear At the Park,4700  States Dr,19131,hungry-bear-cafe-philadelphia-4,2.5,8
I Heart Cambodia,2207 S 7th St,19148,i-heart-cambodia-philadelphia,4.5,39
Iannelli's Bakery,1155 E Passyunk Ave,19147,iannellis-bakery-philadelphia,4.0,62
ICandy,254 S 12th St,19107,icandy-philadelphia,3.0,82
Ice Land,224 N 10th St,19107,ice-land-philadelphia,4.0,129
ICI Macarons & Cafe,230  Arch St,19106,ici-macarons-and-cafe-philadelphia,5.0,79
Ida Mae's Bruncherie,2302 E Norris St,19125,ida-maes-bruncherie-philadelphia,3.5,79
IHOP,3400  Aramingo Ave,19134,ihop-philadelphia,2.5,14
IHOP Restaurant,1320  Walnut St,19107,ihop-philadelphia-2,3.0,94
Ikea Bistro,2206 S Columbus Blvd   1st,19148,ikea-philadelphia,3.5,239
Ikea Main Cafeteria,2206 S Columbus Blvd,19148,ikea-philadelphia,3.5,239
Il Tartufo Restaurant,4341  Main St,19127,il-tartufo-philadelphia,3.0,70
IMLI Indian Kitchen,769 E Passyunk Ave,19147,imli-indian-kitchen-philadelphia,4.0,61
Imperial Chinese Restaurant,7134  Germantown Ave,19119,new-imperial-philadelphia,2.5,20
Imperial Palace,5921 N Broad St,19141,imperial-palace-chinese-restaurant-philadelphia,5.0,5
IMunch,1233 N 31st St,19121,imunch-cafe-philadelphia,4.0,56
IndeBlue,205 S 13th St,19107,indeblue-philadelphia,4.5,500
Independence Beer Garden,100 S Independence W Mall,19106,independence-beer-garden-philadelphia-2,3.5,269
Independence Seaport Museum,211 S Columbus Blvd   01,19106,independence-seaport-museum-philadelphia,4.0,34
Indian Cuisine,1939  Arch St,19103,indian-cuisine-philadelphia,4.0,57
Indian Sizzler,3651  Lancaster Ave,19104,indian-sizzler-philadelphia,4.5,12
Indiana Joe's Deli and Sandwiches,2501 E Indiana Ave,19134,indiana-joes-philadelphia,5.0,6
Indonesia Restaurant,1725  Snyder Ave,19145,indonesia-restaurant-philadelphia,4.0,81
Insomnia Cookies,108 S 16th St,19102,insomnia-cookies-philadelphia-3,4.0,346
Insomnia Cookies,135 S 13th St,19107,insomnia-cookies-philadelphia-6,4.0,108
Insomnia Cookies,3400  Lancaster Ave,19104,insomnia-cookies-philadelphia-4,4.0,36
Insomnia Cookies,4319  Main St,19127,insomnia-cookies-philadelphia-8,4.0,69
Insomnia Cookies @ The University of Pennsylvania,3417  Spruce St,19104,insomnia-cookies-penn-philadelphia,3.5,14
Inspired Brews Philadelphia,263 N 03rd St,19106,inspired-brews-philadelphia,5.0,6
International  Foods & Spices,4203  Walnut St,19104,international-foods-and-spices-philadelphia,4.0,33
International Bakery,232 N 10th St,19107,international-bakery-philadelphia,4.0,12
Interstate Draft House,1235 E Palmer St,19125,interstate-drafthouse-philadelphia,4.0,195
Irish Pub,1123  Walnut St,19107,irish-pub-philadelphia-2,3.0,124
Iron Hill Brewery & Restaurant,8400  Germantown Ave,19118,iron-hill-brewery-and-restaurant-philadelphia,3.5,247
Isabel BYOB,2601  Pennsylvania Ave  CU5,19130,isabel-philadelphia,3.5,106
Isgro's Pastries,1009  Christian St,19147,isgro-pastries-philadelphia,4.5,319
Ishkabibbles,337  South St,19147,ishkabibbles-philadelphia,4.0,461
Istanbul Lounge,216  South St,19147,istanbul-restaurant-and-lounge-philadelphia,3.0,16
It Figures,3330  Grant Ave,19114,it-figures-philadelphia-2,5.0,2
Italian Express,2641 W Girard Ave,19130,italian-express-philadelphia,3.5,23
Italiano's Water Ice,2551 S 12th St,19148,italianos-philadelphia,4.5,49
Iztaccihuatl Restaurant,1122 S 8th St,19147,iztaccihuatl-philadelphia,3.5,106
Izumi,1601 E Passyunk Ave,19148,izumi-philadelphia,4.0,175
Jack's Delicatessen,8500  Bustleton Ave,19152,jacks-delicatessen-philadelphia,3.5,26
Jack's Famous Bar,853 E Allegheny Ave,19134,jacks-bar-philadelphia-2,5.0,1
Jack's Firehouse,2130  Fairmount Ave,19130,jacks-firehouse-philadelphia,3.5,399
Jack's Place,7167  Hegerman St,19135,jacks-place-philadelphia,4.5,47
Jade Garden,1525 S 11th St,19147,jade-garden-philadelphia,3.0,7
Jade Palace,736  Adams Ave,19124,jade-palace-philadelphia,2.0,9
Jaggies  Restaurant,6220  Lansdowne Ave,19151,jaggies-restaurant-philadelphia,2.5,3
Jake's,4365  Main St,19127,jakes-and-coopers-wine-bar-philadelphia,3.5,210
Jake's Pizza,201 N Broad St,19107,jakes-pizza-philadelphia-2,3.0,67
Jake's Sandwich Board,122 S 12th St,19107,jakes-sandwich-board-philadelphia,3.5,357
Jake's Sandwich Board,125 S 40th St,19104,jakes-sandwich-board-philadelphia-2,3.5,46
Jamaican D's,1265 E Chelten Ave,19138,jamaican-ds-philadelphia-2,4.5,77
Jamaican Jerk Hut,1436  South St,19146,jamaican-jerk-hut-philadelphia,3.0,214
James,1835  Arch St   Grill,19103,james-philadelphia-2,4.0,9
Jane G's Restaurant,1930  Chestnut St,19103,jane-gs-philadelphia,4.0,307
Jasmine Rice,224  Market St,19106,jasmine-rice-old-city-philadelphia,4.0,19
Jasmine Rice,306 S 16th St,19102,jasmine-rice-rittenhouse-philadelphia,4.0,201
Jaxon,701 N 03rd St,19123,jaxon-byob-philadelphia,4.5,33
JC Food Market,600 N 11TH St,19123,jc-food-market-philadelphia,4.5,2
JD McGillicuddy's Pub,111  Cotton St,19127,jd-mcgillicuddys-manayunk-philadelphia,3.0,57
Jean's Cafe,1334  Walnut Street,19107,jeans-cafe-philadelphia-3,4.0,146
Jerry's Bar,129  Laurel St,19123,jerrys-bar-philadelphia,3.5,243
Jet Wine Bar,1525  South St,19146,jet-wine-bar-philadelphia,4.0,110
Jim & Rita's Fine Cuisine,4938 N Broad St,19141,jim-and-ritas-fine-cuisine-philadelphia,4.5,25
Jimmy John's Gourment Sandwiches,44 S 17th St LOWR,19103,jimmy-johns-philadelphia-5,3.5,49
Jin House Chinese Restaurant,1117  Locust St,19107,jin-house-philadelphia-2,3.0,69
Jin Jin Chinese Restaurant,9865  Bustleton Ave,19115,jin-jin-chinese-restaurant-philadelphia,3.5,35
Jin Wei Chinese Resturant,925  Race St,19107,jin-wei-philadelphia,4.0,11
JJ Bootleggers,35 S 2nd St,19106,jj-bootleggers-philadelphia,3.5,125
JJ Thai Cuisine Inc,2028  Chestnut St,19103,jj-thai-cuisine-philadelphia-4,4.5,93
John & Kira's,163 W Wyoming Ave,19140,john-and-kiras-philadelphia,4.5,39
John's Neighborhood Deli,311  Church Ln,19144,johns-neighborhood-deli-philadelphia,5.0,2
John's New Pizza and Restaurant,4312  Megargee St,19136,johns-new-pizza-and-restaurant-philadelphia,2.0,9
John's Pizza Restaurant,1529  Spring Garden St,19130,johns-place-philadelphia,3.5,70
John's Water Ice,701  Christian St,19147,johns-water-ice-philadelphia,4.5,151
Johnnie Bleu,812 N Broad St,19130,johnnie-bleu-philadelphia,3.0,2
Johnnie Boy BBQ,4323  Lancaster Ave,19104,johnnie-boy-bbq-philadelphia,4.5,3
Johnnie's,4201 E Comly St,19135,johnnies-italian-restaurant-philadelphia-2,4.0,8
Johnny B's Place,2403 E Allegheny Ave,19134,johnny-b-place-philadelphia,4.0,7
Johnny Brenda's Bar,1201  Frankford Ave,19125,johnny-brendas-philadelphia,4.0,459
Johnny Mananas,4201  Ridge Ave,19129,johnny-mananas-philadelphia-2,2.5,231
Johnny Rockets,443  South St,19147,johnny-rockets-philadelphia,2.0,103
Johnny's Hots Inc.,1234 N Delaware Ave,19125,johnnys-hots-philadelphia,4.5,63
Jones Restaurant,700  Chestnut St   upper,19106,jones-philadelphia,3.5,853
Jose Pistolas,263 S 15th St,19102,jose-pistolas-philadelphia,3.5,379
Joseph's Pizza,7947  Oxford Ave,19111,josephs-pizza-philadelphia,3.0,45
Jovan's Place,2327 E York St,19125,jovans-place-philadelphia,4.5,44
Joy Tsin Lau,1026  Race St,19107,joy-tsin-lau-philadelphia-2,3.0,336
Julian's,1320 W Olney Ave,19141,julians-soul-food-philadelphia,3.5,3
Just Cravings,980 N 02nd St,19123,just-cravings-philadelphia,3.5,35
Just To Serve You,5622 W Girard Ave,19131,just-to-serve-you-philadelphia,3.0,47
"Just To Serve You, Too Restaurant",5132 N 5th St,19120,just-to-serve-you-too-philadelphia,3.5,32
Jyoti Indian Bistro,7220  Germantown Ave,19119,jyoti-indian-bistro-philadelphia,3.5,52
K Diner,5717  Rising Sun Ave,19120,k-diner-philadelphia,2.5,7
Kabobeesh,10600  Roosevelt Blvd,19116,kabobeesh-philadelphia-6,4.5,23
Kabobeesh,4201  Chestnut St,19104,kabobeesh-philadelphia,4.0,206
Kabobeesh,613 S 4th St,19147,kabobeesh-turkish-restaurant-philadelphia-3,3.0,52
Kabuki Sushi,45 N 13th St,19107,kabuki-sushi-philadelphia-18,4.0,243
Kabul Restaurant,106  Chestnut St,19106,kabul-philadelphia,4.0,147
Kady's Restaurant,732 E Chelten Ave,19144,kadys-soul-food-and-catering-philadelphia,2.5,2
Kai,12 S 10th St,19107,kai-japanese-cuisine-philadelphia-4,4.0,66
Kanella South,757 S Front St,19147,kanella-south-philadelphia-2,4.5,146
Kansai Japanese Sushi,1822  Spring Garden St,19130,kansai-japanese-cuisine-philadelphia,4.0,115
"Kaplans New Model Bakery, Inc.",901 N 03rd St,19123,kaplans-new-model-bakery-philadelphia,4.0,27
Karina's Restaurant Inc.,617 S 3rd St,19147,karinas-philadelphia-3,4.0,15
